-0.222247,-2.50102,-0.701803,-0.380713,-1.37582,-1.26983,1.00981,-1.39147,-0.0240671,-0.641743,0.641127,-0.892611,0.664118,-1.95301,-0.170124,1.86212,-1.31277,1.01486,0.75372,-0.34209,-0.363951,1.27987,0.502775,-0.502561,-0.399682,-0.507546,0.0959078,-0.414936,-1.69563,-1.19865,0.0402251,1.54273,-0.947886,-1.77453,0.719895,1.41293,0.817621,-1.2872,-0.14743,-0.0092333,1.95851,1.77355,-0.23061,0.964827,-0.00346617,0.633202,0.146108,0.85474,-1.65991,0.125438,-2.26762,0.209951,0.705293,0.529487,-1.02519,-0.356017,-1.48831,-0.866794,0.292379,-0.192394,-1.05328,-0.480818,0.752368,-0.790821
0.51135,-1.37218,-0.273949,0.109091,0.521038,0.233605,0.425216,0.873122,0.0982157,-0.108018,-1.4223,-0.836401,-1.00596,1.45141,0.887547,0.509829,-1.11413,-0.460684,1.10582,-0.127478,0.850603,0.283631,-0.733406,0.621649,-2.57079,1.24227,-1.28439,-0.122008,1.01572,0.0745002,0.735747,-1.87551,-0.680333,-0.482705,-1.01775,0.775787,1.26273,0.328693,-0.759678,-0.717414,0.360467,0.0404411,-1.30553,-0.338425,-1.42742,-0.512382,-0.840479,1.36563,-0.427195,1.02353,-1.45884,-0.851766,-1.023,1.08669,-0.887655,0.189492,-0.796558,-0.715067,0.149716,-0.358531,-0.152654,-1.77134,-1.17272,1.48479
-2.97512,-0.380464,1.18188,-0.30055,-0.227299,-0.370474,1.0992,-0.256278,-0.482698,-0.0402454,-1.22908,-0.464442,-0.0043051,-0.895058,-1.8193,0.195374,1.09591,-0.477103,-1.01991,0.321649,0.957718,0.243264,0.590648,1.79083,-0.295381,0.112305,-0.991795,0.804777,0.705076,-0.866336,-0.354708,-0.355504,0.416065,-0.979379,-0.0875907,1.32895,-0.670304,-0.314078,-1.31062,0.622321,-0.237685,-0.67199,-0.115669,-0.988391,0.40655,-0.921589,-1.24963,-0.23887,-0.985462,0.808179,-0.223293,1.40891,-2.08567,-0.893592,0.368571,-0.585018,0.274391,0.555058,1.4347,-0.473607,0.530033,0.239315,0.76592,0.280319
-0.344799,0.190934,-0.810138,0.635519,-1.7606,0.167334,0.519384,0.0939944,-1.02663,-0.368778,1.13386,-2.67363,0.511764,-1.05904,-0.124328,0.0506516,-0.0697377,-0.608356,1.18654,0.580712,0.473213,0.790681,0.25206,0.777468,-1.27701,-0.471353,0.7032,0.836325,-2.42863,1.61657,-0.854089,0.577039,-1.41137,-1.33837,-0.131713,0.252269,-2.16937,-0.529844,-0.194513,-1.50588,0.334153,-0.534692,0.607379,0.956102,-1.2678,0.1803,0.19464,-0.303564,1.10686,-0.86418,-2.61291,-0.591774,0.181842,0.226517,0.240284,-0.763962,0.829184,0.477242,-0.622101,-0.00910254,-0.213115,-0.723792,0.116228,-0.995626
0.0360876,-2.25317,2.10531,0.480708,-1.11438,-0.168607,0.555411,-0.336158,-1.63618,0.373823,0.296584,1.92838,-0.149191,-0.433592,0.285324,0.421022,-0.623592,-1.22444,2.05911,-0.010872,-1.70212,-0.457003,0.239559,0.764895,-0.181265,-1.36613,0.815914,-0.566987,0.704415,0.559673,-1.20604,-0.00777384,0.683426,0.267389,-0.0485442,0.824365,0.823588,-1.33768,0.492946,-0.249037,0.22028,-2.18818,-1.03802,-0.76134,-2.14999,-0.115115,1.05134,1.18644,0.220386,-0.239425,0.376773,0.678474,-0.226224,1.16463,0.171051,0.58647,-0.76946,0.413747,0.820711,0.114007,0.174167,-0.461917,-0.65763,0.829828
-1.36041,-0.11314,-0.0614733,0.445694,-1.18917,-0.80801,0.152352,0.223467,-0.177474,-0.376164,-0.927007,0.412946,-1.15322,0.349831,-1.03681,1.80683,-0.765334,0.261512,-0.250128,-0.911576,-0.552684,0.120905,-1.39911,-0.321027,0.472181,-1.04069,-0.37575,-1.31092,-1.27668,0.460239,1.39842,0.1779,1.54368,-1.56793,0.764764,1.5464,-1.23435,-1.1157,0.188588,-1.21436,-0.0684776,2.55233,0.505568,0.991741,-0.5984,-2.29753,1.25035,0.63452,-2.42331,-0.0664967,-1.30646,1.56024,-1.26134,-0.550458,-0.0231645,-0.724471,-0.725824,0.225702,1.10907,-1.18575,-0.333715,1.81587,-0.663626,0.309889
1.64599,-1.42864,-0.45307,-1.99234,-0.163049,-1.57637,-1.1425,-0.671879,0.551435,0.95568,-0.214219,-1.0937,-1.19565,1.02305,-0.333307,1.1146,-1.81729,0.0191951,-0.871897,-0.404793,0.572408,0.801294,-1.23298,0.46017,-0.856391,1.46954,1.71575,0.383809,-0.477828,0.426059,-0.923242,0.0228644,2.53328,-0.14983,2.42637,0.595561,0.385827,0.0285891,-0.0238011,1.46506,0.976406,-0.723884,-0.33722,-1.08034,-0.763407,-0.272248,-0.62586,-0.313762,0.270611,-0.808832,-0.585356,1.60848,-1.09623,-0.732927,-1.34699,0.5778,-0.738814,-0.821019,1.28719,-0.69216,-0.275465,0.539526,2.87086,0.0858624
-0.561214,-2.37826,1.00848,-0.479377,0.329917,-0.515467,-0.0554361,0.048824,1.14979,2.20963,0.807603,-0.262874,0.285579,-0.812399,0.18318,-0.593873,-0.361056,0.147423,0.0340396,-0.763396,-0.0648968,-0.605051,-0.68421,0.0494884,0.167075,1.00697,0.0342923,0.508722,0.143688,-0.449545,1.34081,-0.661459,-0.349418,1.07423,-0.8104,0.167809,0.659712,-0.589945,0.152948,-0.2242,0.348542,-0.688475,-0.0746981,0.554072,0.188884,0.398233,1.08145,0.0351462,-0.78848,-1.56045,-1.8333,0.0617461,-1.29552,0.51881,-0.442211,-2.00988,-0.470783,-0.178663,1.0064,-0.923437,1.45535,-0.792811,1.56845,-0.240578
1.55319,-1.52759,-1.59161,0.655416,-0.424297,-0.828239,-0.0823275,1.61494,-0.541224,0.663602,-0.839965,1.6387,-1.1343,-0.60263,-0.192671,-1.29849,0.473372,-1.04578,2.16567,0.189819,-0.0562115,0.21274,-0.388717,-1.14602,-0.549937,-0.0766671,-0.191327,-1.5772,-1.59903,1.89584,-0.243069,-0.229964,-0.455704,0.91871,-0.981344,-0.574773,1.66713,0.917902,-1.53449,-0.934128,0.254969,0.393449,-1.26289,-0.659358,0.831358,-2.32791,0.887984,1.33613,-0.157374,-2.28267,-0.550212,0.232983,-0.09006,-0.798587,-1.23375,-0.866393,-1.22528,0.364827,-2.39415,-1.16171,-0.230614,1.29298,-0.458575,1.28822
-0.400924,1.0152,-0.61339,-0.728463,0.0463297,0.86704,0.985475,-0.308233,-0.247895,-0.546601,0.7396,1.06647,1.40759,0.878419,1.25938,-1.34249,1.78022,-1.85665,-0.126748,0.245382,0.201808,-1.01802,0.376821,0.0240943,-0.59443,-1.39206,0.412078,0.387026,0.418137,0.705614,0.318475,0.763462,0.507648,-0.00640585,-0.594694,-1.15449,1.10401,-1.38241,-0.779055,-2.45581,0.33876,-1.7924,-0.077611,-0.453589,-1.15777,1.22136,-0.133107,-1.00164,-1.84733,0.165437,0.775373,1.0749,-1.27379,-0.592739,0.703693,-0.519402,-0.0280589,-1.33343,-1.31026,-1.80368,0.822008,0.326658,-0.550591,-2.01634
-3.10058,-1.0903,-0.466643,0.168601,1.41139,0.738087,1.22428,-1.31302,0.958918,-0.256137,-1.62546,-1.10438,0.0894916,-1.56145,-0.674915,-0.556426,0.397772,-1.01644,0.215267,-1.83584,-0.67542,-1.10752,0.57721,0.0557149,-0.553049,-0.860435,-1.20962,-0.561287,-0.0446579,0.0988575,-0.0381591,-0.151564,0.140534,-1.76385,1.6081,-0.703341,-0.952909,0.114166,0.584228,-0.753843,1.41264,0.347711,-0.486431,0.131341,-1.08252,1.47523,-2.27503,0.0872008,-0.153474,-0.0488072,0.510583,0.249447,-1.74435,-0.880222,0.000672015,1.11729,-1.54924,0.525718,0.92571,-0.260484,-0.344154,-0.408191,0.626087,-0.759124
-1.43249,-1.03679,2.25855,0.381342,-2.17126,-1.36494,0.362213,-0.591386,-0.758326,0.194382,-1.48592,1.2791,-0.365108,1.08614,-1.69205,-0.497609,0.278006,1.33955,0.96605,0.121976,0.678332,-0.162494,-0.0436218,-0.116867,-1.51128,-1.85873,0.402794,0.257241,-0.861395,-0.528514,-1.22081,-0.282654,-1.43762,0.129171,0.442769,-0.494534,-1.20627,-0.876432,0.612212,-0.23594,-0.616122,1.83898,1.50948,-0.868655,-0.402517,-0.375367,1.20354,-0.589713,0.794757,-0.324254,0.580399,-1.07762,0.259046,0.240798,0.731935,-1.08773,1.38384,-0.329047,0.234936,-0.983847,-0.935666,0.441211,-0.553671,-0.167273
