-0.770116,-0.639038,-0.318467,1.44575,0.710218,-2.13094,0.373598,1.54485,0.10878,-0.304249,0.66126,-0.646316,0.370457,-0.18816,-2.30462,-2.84517,-1.14568,-0.0402264,-1.41915,1.09662,0.0417931,1.1358,0.404037,-1.84365,-1.33418,1.33425,0.868992,0.356996,-0.175194,-1.04074,0.052644,-0.664106,-0.203968,1.82922,-1.33305,0.80057,-0.0943459,-0.856483,-0.350951,-0.0967389,-1.70117,0.115886,1.30835,0.242581,-0.953362,-0.854259,-1.51794,-0.639767,-0.355767,-0.225905,-2.54101,0.843246,-0.11411,0.243857,-0.443555,1.56119,0.937658,-0.016285,0.0623585,-0.390431,0.683719,0.0643538,-1.17258,-0.694995
-0.141814,-0.581041,0.552364,0.0862387,1.47204,-1.91797,1.56299,1.01759,-1.03768,3.18262,-0.225942,0.223747,-0.199862,-0.572361,-0.54722,0.267559,-0.179456,-0.81501,-1.79313,-0.109841,-1.42876,-0.860643,-0.41169,-0.618548,0.886252,-0.963826,2.76499,0.006762,0.196877,-0.17824,1.3757,-0.198236,-0.281283,-0.224204,1.35521,1.92396,1.0178,-2.05413,-0.359601,1.55932,-0.165824,1.39328,0.856743,-0.332468,-0.506187,1.35453,-1.11314,-0.134889,0.086981,0.512848,-1.50681,-0.946942,-1.01101,-1.03883,1.04432,1.62376,0.449276,-0.301525,-0.674259,-1.62479,0.692686,-0.322359,-2.88176,-0.914926
-0.723118,-0.218801,-0.117094,-0.632401,1.50741,0.425585,0.240839,-1.21243,0.174796,-1.391,0.648244,0.893738,-1.51536,-0.680031,1.31885,-0.226383,0.155916,-2.60758,-0.562714,-1.26785,-0.0096662,0.00850952,0.95998,-0.105372,0.202994,-1.68738,-2.00271,0.0260908,-1.25898,-0.413589,1.57908,-0.835262,0.783511,2.01437,-0.969366,1.15088,0.157416,-0.947598,0.805182,0.53111,1.63993,0.370239,0.410181,-0.910296,-1.51251,0.240011,-1.54384,-0.068928,-1.42323,1.12033,-1.09963,-1.07139,-0.621067,0.58796,-0.18987,-0.490019,-1.0432,-0.482929,-0.392877,0.578046,-0.540112,1.49093,-0.220131,-0.365586
-1.75163,0.11308,0.361357,-0.0155542,0.70444,-0.426811,0.0554842,-1.35226,0.401554,0.502896,-0.313501,-0.439492,0.238959,-0.473686,-1.53848,-1.67784,-0.318935,2.0301,-2.02128,0.0888758,-0.782149,0.606635,2.61943,1.42271,1.38898,-0.818479,1.98917,0.284502,0.780322,0.123702,0.252574,-0.334574,0.816534,0.17961,0.594897,-0.831199,-0.960341,-0.0313251,-2.37902,-0.225837,0.596924,0.63383,-0.983169,-1.37197,-0.325552,-0.750559,1.71273,1.35867,0.186141,0.139052,-1.02733,-1.75042,0.0298502,1.15558,-2.10949,2.13841,-2.18876,-1.05877,-0.251606,0.335638,0.810797,-0.308927,0.65755,1.07719
2.7855,-0.187167,0.513306,-1.22187,0.513678,0.498678,0.623001,-0.449643,1.21943,0.353433,0.453136,-0.282032,-0.883798,-0.373985,-0.164939,0.993806,0.752223,0.259883,-0.440016,-0.505139,-0.413907,-0.0219224,1.04243,-0.793096,-0.218596,-1.92062,1.72087,0.67918,0.479744,-1.5532,0.943329,-0.877257,-1.71557,-2.61786,-0.631395,-0.932238,1.4915,-1.17135,0.772015,1.54226,0.823027,-1.62732,1.93269,0.366165,0.53526,1.25565,1.08268,-0.583551,-0.33503,-0.615922,0.304645,0.260982,-2.01696,0.0822228,1.788,0.362324,-0.89361,-1.76397,-1.58536,-1.08111,-0.284442,-1.33708,-0.012855,-0.686451
-0.0164856,0.815863,-0.316029,0.846873,-0.255882,-0.67093,-0.0628862,0.335754,0.112245,-0.987995,0.299097,-0.138458,0.549512,0.714917,0.392323,-0.462014,-0.691961,-0.229291,-1.64833,0.0790415,0.63372,0.692334,-0.813505,-1.03359,-0.580231,-0.386374,-1.71421,-0.54649,-0.176831,0.634899,-0.714914,-1.3378,-0.32227,0.588116,0.545458,0.661894,-0.803488,0.92661,-0.860927,2.30152,1.05347,0.0266106,0.133535,-0.969477,0.89106,-1.53458,0.666767,0.29175,0.0709607,-0.287164,-0.70218,0.284303,-0.967391,-0.584364,0.749261,1.97384,0.061575,-1.11658,-1.14797,0.452955,-0.00231589,1.03371,-1.07831,1.13709
-1.59123,-1.39065,1.05367,1.0702,2.57789,0.788484,0.223103,-0.73292,-0.12167,1.14212,1.71286,0.235677,-0.467477,-0.909943,-1.38929,-0.353765,0.884913,0.367735,0.376335,-0.617852,-0.69879,-0.179053,0.626198,1.34619,1.0953,1.2887,0.0514064,-0.65713,-0.290188,-1.36032,-3.13511,-0.276526,0.475829,-0.346735,1.44265,-0.807848,-0.327114,-0.478331,-0.571517,0.415583,0.539766,-0.450744,0.93792,-1.33382,0.0443629,-1.094,-0.484331,0.487794,0.892,-0.0837874,1.37495,-0.833779,0.743503,0.344669,0.526045,0.0647957,-0.962912,-0.820837,-0.0409576,1.63907,-0.306587,2.21984,0.862493,0.0881059
0.981861,-1.00253,-0.0893705,-0.145735,-0.894666,-0.179706,0.922939,-0.598383,-0.5203,-0.891211,-1.58463,-1.03312,-0.77665,2.15839,-1.31312,-1.22995,-1.61294,0.283578,-0.779084,-0.694064,0.155109,-0.57006,-1.1112,-0.917374,-0.857594,0.259749,0.042483,1.01431,-0.597857,0.2601,1.9227,-0.617551,-0.893532,-0.330505,-1.2232,1.94122,1.56114,-0.501739,-1.51654,1.40758,1.0495,-0.0908689,0.281279,0.329252,0.474479,-1.16789,-1.64393,-0.768878,0.0416078,-1.37874,0.884307,-0.0979866,0.466098,1.12074,0.691465,-0.740226,-0.224779,1.11761,-0.587451,-0.217604,-1.01427,-1.24234,-0.0264281,-0.865533
0.636766,-0.206027,0.212351,0.77224,0.0295899,-1.35148,-0.587167,-1.18672,-0.066807,0.650807,0.440973,0.94408,-0.580009,0.00641769,1.62115,0.933001,0.837854,-0.263313,-0.100951,-0.631437,-0.68541,-0.295638,0.792802,-0.266455,-2.11662,0.498567,-0.226516,-0.613066,1.5274,1.71,0.00487061,0.128143,-0.667214,-0.236749,-0.612233,-1.07034,-0.464068,-1.716,-1.12425,-0.866442,0.686272,0.112141,-0.392867,0.684854,-0.732898,-1.23268,-0.308662,0.0472023,-0.781224,-0.137605,2.25788,-1.631,-0.849233,-0.277453,-1.40593,-0.00279317,-0.644514,1.25559,0.942288,-0.125909,0.552877,-0.441178,0.961235,1.92829
-0.51364,-0.32014,-0.0941076,-0.498959,-0.0704951,0.73867,0.515412,-2.14584,-0.163807,-1.75496,0.334901,0.720176,-0.808797,0.144979,-2.48808,0.563036,-0.894141,0.111012,-0.048693,-0.506104,-1.40312,-1.68773,-0.42573,0.423177,1.15791,-0.999448,-0.656294,-1.60479,-0.158787,-0.780599,-0.409293,-1.54776,-0.0833293,0.0259082,-0.157052,0.814178,-0.638948,1.36778,0.149225,-0.468944,-0.988826,0.514007,-0.728722,-0.0102377,-0.937881,0.370824,-0.770803,1.00545,2.0042,-2.18085,-1.64237,-0.456669,0.153754,1.72792,0.409492,0.225807,0.313169,0.0486284,0.131172,0.39218,-1.12927,0.357178,2.23513,-0.783137
