-0.822235,-0.684973,-0.345642,1.44575,0.64979,-2.18043,0.341034,1.48584,0.061674,-0.354221,0.659665,-0.67089,0.364608,-0.189746,-2.309,-2.84527,-1.14733,-0.101394,-1.48025,1.09662,-0.0161518,1.07467,0.391359,-1.85609,-1.3354,1.27311,0.845707,0.350994,-0.180941,-1.10191,0.00115331,-0.702795,-0.204078,1.77033,-1.33398,0.743135,-0.0955385,-0.917497,-0.412118,-0.101171,-1.70117,0.115665,1.27974,0.188024,-0.954856,-0.907153,-1.5784,-0.694911,-0.416935,-0.251346,-2.57462,0.785297,-0.16993,0.243845,-0.444642,1.56117,0.890858,-0.0774394,0.0601551,-0.390431,0.622551,0.0629244,-1.1794,-0.708831
-0.234417,-0.647042,0.462318,0.0861954,1.36908,-1.99588,1.49781,0.947803,-1.12586,3.08583,-0.247215,0.142586,-0.209424,-0.576157,-0.556915,0.26602,-0.181553,-0.920364,-1.89825,-0.109841,-1.52617,-0.964488,-0.415943,-0.656093,0.884333,-1.06906,2.68246,0.00642892,0.186085,-0.283595,1.28509,-0.269492,-0.281286,-0.28871,1.3173,1.8192,1.0178,-2.15874,-0.464956,1.55174,-0.165824,1.3773,0.827683,-0.436384,-0.510457,1.26533,-1.21834,-0.237134,-0.0183746,0.410415,-1.56339,-1.05201,-1.08797,-1.03883,1.0441,1.62376,0.385493,-0.406442,-0.678471,-1.6248,0.58733,-0.323486,-2.88513,-0.92479
-0.724374,-0.219273,-0.11766,-0.632404,1.50648,0.424857,0.24077,-1.21249,0.17384,-1.3911,0.648054,0.892281,-1.51543,-0.680111,1.3185,-0.226483,0.15577,-2.6091,-0.564236,-1.26785,-0.0110176,0.00728343,0.959967,-0.105483,0.202382,-1.6883,-2.00272,0.025545,-1.25912,-0.415112,1.57764,-0.835885,0.783501,2.01293,-0.970246,1.14943,0.157416,-0.948692,0.80366,0.531101,1.63993,0.370203,0.410128,-0.91151,-1.51252,0.238515,-1.54536,-0.0703869,-1.42475,1.11963,-1.10114,-1.07289,-0.621334,0.587935,-0.189877,-0.490019,-1.04383,-0.484448,-0.392891,0.578046,-0.541635,1.49091,-0.220137,-0.365594
-1.82288,0.0401847,0.325366,-0.0156552,0.628446,-0.525911,-0.00348843,-1.36333,0.371225,0.47871,-0.330062,-0.513074,0.163361,-0.482282,-1.54204,-1.68033,-0.341101,1.926,-2.12322,0.0888735,-0.877655,0.504819,2.59004,1.39978,1.32527,-0.903792,1.96647,0.265522,0.71255,0.0196068,0.151525,-0.425793,0.776087,0.094372,0.581502,-0.883336,-0.960346,-0.135261,-2.48311,-0.231071,0.596924,0.628934,-0.999749,-1.42901,-0.330558,-0.850948,1.61403,1.26167,0.0820449,0.105272,-1.11372,-1.85291,-0.0702052,1.14929,-2.10973,2.13841,-2.20223,-1.16165,-0.26093,0.332566,0.706726,-0.309754,0.650042,1.07405
2.5983,-0.351388,0.334985,-1.2219,0.464968,0.348387,0.564226,-0.480882,1.03653,0.218909,0.448575,-0.334733,-0.912885,-0.436304,-0.247639,0.928705,0.634733,0.070128,-0.629813,-0.50527,-0.572879,-0.210925,0.923248,-0.798438,-0.253603,-2.05692,1.58971,0.619228,0.422349,-1.74303,0.813248,-1.05645,-1.71558,-2.66501,-0.650787,-1.09902,1.49141,-1.35493,0.582352,1.53305,0.823027,-1.63016,1.85996,0.181335,0.523785,1.07506,0.895531,-0.693484,-0.524854,-0.634562,0.115069,0.0714972,-2.20396,0.078663,1.77769,0.362317,-0.986085,-1.95285,-1.58692,-1.08119,-0.474262,-1.35962,-0.0144661,-0.694216
-0.117582,0.722055,-0.376877,0.846738,-0.340792,-0.744093,-0.133796,0.242188,0.026316,-1.06233,0.295838,-0.216872,0.490305,0.672018,0.389452,-0.466643,-0.72419,-0.331332,-1.75038,0.0790298,0.547953,0.593504,-0.814457,-1.04187,-0.584997,-0.488172,-1.71672,-0.547838,-0.198706,0.532851,-0.778327,-1.36094,-0.322395,0.496923,0.538111,0.561035,-0.803613,0.833045,-0.962601,2.24262,1.05347,0.0260636,0.119585,-1.04201,0.864038,-1.63589,0.577262,0.20116,-0.0310874,-0.319163,-0.794202,0.185556,-1.05721,-0.585273,0.748721,1.97383,-0.016509,-1.21854,-1.15592,0.45295,-0.104364,1.0135,-1.07853,1.07854
-1.76577,-1.52611,0.896002,1.06926,2.40099,0.591678,0.185084,-0.83981,-0.315375,0.962682,1.68995,0.0920661,-0.577871,-0.913943,-1.40185,-0.440961,0.734865,0.16851,0.177132,-0.617854,-0.894487,-0.326964,0.608609,1.27386,0.981512,1.0895,-0.00973533,-0.675633,-0.36347,-1.55974,-3.23307,-0.342928,0.475594,-0.471589,1.39317,-0.993681,-0.327136,-0.676351,-0.769344,0.391751,0.539759,-0.466235,0.87941,-1.47051,-0.00680787,-1.28618,-0.67782,0.29781,0.692569,-0.159266,1.18049,-1.02618,0.557645,0.340006,0.520953,0.0647521,-1.1207,-1.01935,-0.0605147,1.63135,-0.505948,2.21344,0.835452,0.063049
0.935822,-1.04437,-0.121301,-0.146352,-0.920824,-0.225546,0.907452,-0.62946,-0.544676,-0.909926,-1.58498,-1.04712,-0.789374,2.14058,-1.3258,-1.2307,-1.6184,0.235918,-0.826736,-0.694084,0.108678,-0.6155,-1.13319,-0.921175,-0.85854,0.214699,0.0314011,0.989401,-0.600041,0.212553,1.88715,-0.661285,-0.894083,-0.355851,-1.22552,1.89757,1.56066,-0.541641,-1.56419,1.40199,1.0495,-0.0952786,0.275521,0.284537,0.471249,-1.2125,-1.68304,-0.79989,-0.00605182,-1.38689,0.836984,-0.14494,0.421284,1.12009,0.673868,-0.740229,-0.240768,1.06998,-0.589528,-0.217604,-1.06193,-1.24683,-0.0266729,-0.870791
0.540779,-0.286367,0.169394,0.771983,-0.029573,-1.43361,-0.595829,-1.24881,-0.155504,0.584052,0.420905,0.893712,-0.586859,-0.00234344,1.57152,0.915455,0.787741,-0.361443,-0.197793,-0.631448,-0.774789,-0.393383,0.780214,-0.322931,-2.12535,0.403933,-0.245495,-0.630648,1.51155,1.61187,-0.0829685,0.061454,-0.667523,-0.295918,-0.623417,-1.16045,-0.464095,-1.80902,-1.22237,-0.872709,0.686272,0.108363,-0.399105,0.596402,-0.740975,-1.32227,-0.404967,-0.046255,-0.879358,-0.200315,2.16085,-1.69632,-0.937614,-0.278399,-1.41512,-0.00279505,-0.706793,1.15781,0.905133,-0.127342,0.454784,-0.442629,0.943309,1.88989
-0.526942,-0.33205,-0.102293,-0.499012,-0.0831813,0.725747,0.507938,-2.14777,-0.174716,-1.76032,0.333071,0.703595,-0.817547,0.143816,-2.48924,0.557541,-0.901925,0.0909503,-0.0687486,-0.506109,-1.41947,-1.70616,-0.426848,0.421572,1.146,-1.01143,-0.656951,-1.60672,-0.167421,-0.800661,-0.426299,-1.55804,-0.0866817,0.00731353,-0.163422,0.798279,-0.63895,1.34819,0.129166,-0.469524,-0.988826,0.513989,-0.730144,-0.0253419,-0.938476,0.350853,-0.790756,0.987243,1.98414,-2.1835,-1.66141,-0.476302,0.139565,1.72778,0.409009,0.225807,0.303462,0.0285984,0.130892,0.392108,-1.14933,0.357077,2.23494,-0.783431
-2.05586,-0.538397,-1.1513,2.36663,0.238538,-2.00026,-1.60189,0.478334,-0.69708,-0.821364,0.387853,-0.083879,0.317703,-0.364071,-0.475696,0.681488,1.56507,-1.37758,-0.326494,0.597313,-1.50989,-0.127582,1.42095,-2.87917,0.329077,-1.47016,0.603843,1.17456,-0.695561,-0.635846,2.6466,0.482928,1.2174,-0.322577,0.799462,-1.04232,0.542034,-0.634342,-0.725882,0.636879,-0.271585,0.590691,-0.791382,0.839751,-0.360712,0.177625,-0.730773,-0.574681,0.840465,-0.846582,0.22285,1.13453,-0.417683,-0.207409,0.71647,0.193334,-0.866678,-0.286907,0.712977,0.00126345,0.51495,-1.5071,-1.02979,0.0870639
